_id,cnpj,razao_social,nome_fantasia,cod_logradouro,nome_logradouro,numero_residencia,numero_lote,cod_bairro,nome_bairro,situacao_empresa,data_abertura_empresa,data_encerramento,cod_grupo,nome_grupo,cnae,desc_atividade,atividade_principal,atividade_vig_sanitaria,atividade_predominante,incomodo,latitude,longitude
80,19562694000189,PASCOAL & SILVA CONSTRUCOES LTDA ME,MALTEC,56707,Rua Raposo Tavares,"",227      ,884,COHAB,SUSPENSO,2014-01-21T00:00:00,,1,CONSTRUCAO CIVIL,4223500,"CONSTRUÇÃO DE REDES DE TRANSPORTES POR DUTOS, EXCETO PARA ÁGUA E ESGOTO",N,N,N,N,,
81,19562694000189,PASCOAL & SILVA CONSTRUCOES LTDA ME,MALTEC,56707,Rua Raposo Tavares,"",227      ,884,COHAB,SUSPENSO,2014-01-21T00:00:00,,1,CONSTRUCAO CIVIL,4292801,MONTAGEM DE ESTRUTURAS METÁLICAS,N,N,N,N,,
82,19562694000189,PASCOAL & SILVA CONSTRUCOES LTDA ME,MALTEC,56707,Rua Raposo Tavares,"",227      ,884,COHAB,SUSPENSO,2014-01-21T00:00:00,,1,CONSTRUCAO CIVIL,4292802,OBRAS DE MONTAGEM INDUSTRIAL,N,N,N,N,,
83,19562694000189,PASCOAL & SILVA CONSTRUCOES LTDA ME,MALTEC,56707,Rua Raposo Tavares,"",227      ,884,COHAB,SUSPENSO,2014-01-21T00:00:00,,1,CONSTRUCAO CIVIL,4299501,CONSTRUÇÃO DE INSTALAÇÕES ESPORTIVAS E RECREATIVAS,N,N,N,N,,
84,19562694000189,PASCOAL & SILVA CONSTRUCOES LTDA ME,MALTEC,56707,Rua Raposo Tavares,"",227      ,884,COHAB,SUSPENSO,2014-01-21T00:00:00,,1,CONSTRUCAO CIVIL,4399103,OBRAS DE ALVENARIA,S,N,N,N,,
85,19562694000189,PASCOAL & SILVA CONSTRUCOES LTDA ME,MALTEC,56707,Rua Raposo Tavares,"",227      ,884,COHAB,SUSPENSO,2014-01-21T00:00:00,,14,CONSERVAÇÃO E LIMPEZA,4321500,INSTALAÇÃO E MANUTENÇÃO ELÉTRICA,N,N,N,N,,
86,19562694000189,PASCOAL & SILVA CONSTRUCOES LTDA ME,MALTEC,56707,Rua Raposo Tavares,"",227      ,884,COHAB,SUSPENSO,2014-01-21T00:00:00,,1,CONSTRUCAO CIVIL,4330404,SERVIÇOS DE PINTURA DE EDIFÍCIOS EM GERAL,N,N,N,N,,
87,19562694000189,PASCOAL & SILVA CONSTRUCOES LTDA ME,MALTEC,56707,Rua Raposo Tavares,"",227      ,884,COHAB,SUSPENSO,2014-01-21T00:00:00,,1,CONSTRUCAO CIVIL,4330499,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUÇÃO,N,N,N,N,,
88,19562694000189,PASCOAL & SILVA CONSTRUCOES LTDA ME,MALTEC,56707,Rua Raposo Tavares,"",227      ,884,COHAB,SUSPENSO,2014-01-21T00:00:00,,15,GUARDA E LOCACAO DE BENS MOVEIS,7711000,LOCAÇÃO DE AUTOMÓVEIS SEM CONDUTOR,N,N,N,N,,
89,19562694000189,PASCOAL & SILVA CONSTRUCOES LTDA ME,MALTEC,56707,Rua Raposo Tavares,"",227      ,884,COHAB,SUSPENSO,2014-01-21T00:00:00,,15,GUARDA E LOCACAO DE BENS MOVEIS,7732201,"ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA CONSTRUÇÃO SEM OPERADOR, EXC ANDAIMES",N,N,N,N,,
90,11390854000148,CLIBSON TAVARES DA SILVA ME,"",25500,Rua Frei Francisco Sampaio,"",237      ,884,COHAB,INAPTO,2009-12-10T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4761003,COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA,N,N,N,N,,
91,11390854000148,CLIBSON TAVARES DA SILVA ME,"",25500,Rua Frei Francisco Sampaio,"",237      ,884,COHAB,INAPTO,2009-12-10T00:00:00,,27,COMERCIO ATACADISTA,4681805,COMÉRCIO ATACADISTA DE LUBRIFICANTES,S,N,N,S,,
92,11390854000148,CLIBSON TAVARES DA SILVA ME,"",25500,Rua Frei Francisco Sampaio,"",237      ,884,COHAB,INAPTO,2009-12-10T00:00:00,,27,COMERCIO ATACADISTA,4687701,COMÉRCIO ATACADISTA DE RESÍDUOS DE PAPEL E PAPELÃO,N,N,N,S,,
93,11390854000148,CLIBSON TAVARES DA SILVA ME,"",25500,Rua Frei Francisco Sampaio,"",237      ,884,COHAB,INAPTO,2009-12-10T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4744099,COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM GERAL,N,N,N,S,,
94,14955246000121,OLLIVER O DE LIMA ARTIGOS DE FESTA ME,POLLY FESTAS,25500,Rua Frei Francisco Sampaio,"",141      ,884,COHAB,SUSPENSO,2012-01-25T00:00:00,,25,SUPERMERCADOS E LOJAS DE DEPARTAMENTOS,4713002,"LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES",N,N,N,N,,
95,14955246000121,OLLIVER O DE LIMA ARTIGOS DE FESTA ME,POLLY FESTAS,25500,Rua Frei Francisco Sampaio,"",141      ,884,COHAB,SUSPENSO,2012-01-25T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4759899,COMÉRCIO VAREJISTA DE OUTROS ARTIGOS DE USO DOMÉSTICO NÃO ESPECIF ANTERIORMENTE,N,N,N,N,,
96,14955246000121,OLLIVER O DE LIMA ARTIGOS DE FESTA ME,POLLY FESTAS,25500,Rua Frei Francisco Sampaio,"",141      ,884,COHAB,SUSPENSO,2012-01-25T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4789099,COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,S,N,N,N,,
97,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4541206,Comercio a varejo de peças e acessórios novos para motocicletas e motonetas,N,N,N,N,,
98,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4751201,Comercio varejista especializado de equipamentos e suprimentos de informatica,N,N,N,N,,
99,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,24,"ELETRODOMESTICO, VEICULO, PECAS E ACESSORIOS",4511101,"COMÉRCIO A VAREJO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS NOVOS",N,N,N,N,,
100,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,24,"ELETRODOMESTICO, VEICULO, PECAS E ACESSORIOS",4511102,"COMÉRCIO A VAREJO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS USADOS",N,N,N,N,,
101,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4761003,COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA,N,N,N,N,,
102,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,24,"ELETRODOMESTICO, VEICULO, PECAS E ACESSORIOS",4530703,COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,N,N,N,N,,
103,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,24,"ELETRODOMESTICO, VEICULO, PECAS E ACESSORIOS",4530705,COMÉRCIO A VAREJO DE PNEUMÁTICOS E CÂMARAS-DE-AR,N,N,N,N,,
104,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,24,"ELETRODOMESTICO, VEICULO, PECAS E ACESSORIOS",4541203,COMÉRCIO A VAREJO DE MOTOCICLETAS E MOTONETAS NOVAS,N,N,N,N,,
105,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,24,"ELETRODOMESTICO, VEICULO, PECAS E ACESSORIOS",4541204,COMÉRCIO A VAREJO DE MOTOCICLETAS E MOTONETAS USADAS,N,N,N,N,,
106,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4729699,COM VAREJ DE PROD ALIMENT EM GERAL OU ESPECIALIZ EM PROD ALIMENT N/ ESP ANTERIORM,N,S,N,N,,
107,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4744001,COMÉRCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,N,N,N,N,,
108,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4744002,COMÉRCIO VAREJISTA DE MADEIRA E ARTEFATOS,N,N,N,N,,
109,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4744003,COMÉRCIO VAREJISTA DE MATERIAIS HIDRÁULICOS,N,N,N,N,,
110,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4744005,COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE,N,N,N,N,,
111,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4744099,COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM GERAL,S,N,N,S,,
112,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4752100,COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICAÇÃO,N,N,N,N,,
113,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,24,"ELETRODOMESTICO, VEICULO, PECAS E ACESSORIOS",4753900,COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIP DE ÁUDIO E VÍDEO,N,N,N,N,,
114,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4754701,COMÉRCIO VAREJISTA DE MÓVEIS,N,N,N,N,,
115,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4754702,COMÉRCIO VAREJISTA DE ARTIGOS DE COLCHOARIA,N,N,N,N,,
116,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4755501,COMÉRCIO VAREJISTA DE TECIDOS,N,N,N,N,,
117,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",N,N,N,N,,
118,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4756300,COMÉRCIO VAREJISTA ESPECIALIZADO DE INSTRUMENTOS MUSICAIS E ACESSÓRIOS,N,N,N,N,,
119,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4761001,COMÉRCIO VAREJISTA DE LIVROS,N,N,N,N,,
120,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4763602,COMÉRCIO VAREJISTA DE ARTIGOS ESPORTIVOS,N,N,N,N,,
121,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4763605,COMÉRCIO VAREJISTA DE EMBARCAÇÕES E OUTROS VEÍCS RECREAT/ PEÇAS E ACESSÓRIOS,N,N,N,N,,
122,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4772500,"COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",N,N,N,N,,
123,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4781400,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,N,N,N,N,,
124,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4782201,COMÉRCIO VAREJISTA DE CALÇADOS,N,N,N,N,,
125,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,24,"ELETRODOMESTICO, VEICULO, PECAS E ACESSORIOS",4530704,COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS USADOS PARA VEÍCULOS AUTOMOTORES,N,N,N,N,,
126,12140470000130,RM LEAL JUNIOR COMERCIO - EPP,LEAL JUNIOR COMERCIO E MATERIAIS DE CONSTRUCAO,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2010-06-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4724500,COMÉRCIO VAREJISTA DE HORTIFRUTIGRANJEIROS,N,N,N,N,,
127,09223996000179,RICARDO M LEAL ME,R M L,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2007-11-29T00:00:00,,14,CONSERVAÇÃO E LIMPEZA,4321500,INSTALAÇÃO E MANUTENÇÃO ELÉTRICA,N,N,S,N,,
128,09223996000179,RICARDO M LEAL ME,R M L,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2007-11-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4741500,COMÉRCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA,N,N,N,S,,
129,09223996000179,RICARDO M LEAL ME,R M L,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2007-11-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4742300,COMÉRCIO VAREJISTA DE MATERIAL ELÉTRICO,N,N,N,N,,
130,09223996000179,RICARDO M LEAL ME,R M L,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2007-11-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4744001,COMÉRCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,N,N,N,N,,
131,09223996000179,RICARDO M LEAL ME,R M L,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2007-11-29T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4744099,COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM GERAL,S,N,N,S,,
132,09223996000179,RICARDO M LEAL ME,R M L,5800,Rua Antônio Gonçalves da Cruz,"",205      ,884,COHAB,SUSPENSO,2007-11-29T00:00:00,,22,OUTROS SERVICOS,5620104,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE P/ CONSUMO DOMICILIAR,N,S,N,N,,
133,28522637000167,W. W. A. DA SILVA,ST@LKER.NET,5800,Rua Antônio Gonçalves da Cruz,0047 QD,165      ,884,COHAB,SUSPENSO,2017-08-28T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4751201,Comercio varejista especializado de equipamentos e suprimentos de informatica,N,N,N,N,,
134,28522637000167,W. W. A. DA SILVA,ST@LKER.NET,5800,Rua Antônio Gonçalves da Cruz,0047 QD,165      ,884,COHAB,SUSPENSO,2017-08-28T00:00:00,,4,TRANSPORTE E COMUNICACAO,6110803,SERVIÇOS DE COMUNICAÇÃO MULTIMÍDIA - SCM,N,N,N,N,,
135,28522637000167,W. W. A. DA SILVA,ST@LKER.NET,5800,Rua Antônio Gonçalves da Cruz,0047 QD,165      ,884,COHAB,SUSPENSO,2017-08-28T00:00:00,,23,SERVICOS DE INFORMATICA,9511800,REPARAÇÃO E MANUTENÇÃO DE COMPUTADORES E DE EQUIPAMENTOS PERIFÉRICOS,N,N,S,N,,
136,28522637000167,W. W. A. DA SILVA,ST@LKER.NET,5800,Rua Antônio Gonçalves da Cruz,0047 QD,165      ,884,COHAB,SUSPENSO,2017-08-28T00:00:00,,4,TRANSPORTE E COMUNICACAO,6190601,PROVEDORES DE ACESSO ÀS REDES DE COMUNICAÇÕES,S,N,N,N,,
137,35779151000174,WASLLY FIGUEIREDO DOS SANTOS,REDE3 TELECOM,5800,Rua Antônio Gonçalves da Cruz,0047 QD,165      ,884,COHAB,SUSPENSO,2019-12-12T00:00:00,,4,TRANSPORTE E COMUNICACAO,6110803,SERVIÇOS DE COMUNICAÇÃO MULTIMÍDIA - SCM,N,N,N,N,,
138,35779151000174,WASLLY FIGUEIREDO DOS SANTOS,REDE3 TELECOM,5800,Rua Antônio Gonçalves da Cruz,0047 QD,165      ,884,COHAB,SUSPENSO,2019-12-12T00:00:00,,23,SERVICOS DE INFORMATICA,9511800,REPARAÇÃO E MANUTENÇÃO DE COMPUTADORES E DE EQUIPAMENTOS PERIFÉRICOS,N,N,N,N,,
139,35779151000174,WASLLY FIGUEIREDO DOS SANTOS,REDE3 TELECOM,5800,Rua Antônio Gonçalves da Cruz,0047 QD,165      ,884,COHAB,SUSPENSO,2019-12-12T00:00:00,,4,TRANSPORTE E COMUNICACAO,6190601,PROVEDORES DE ACESSO ÀS REDES DE COMUNICAÇÕES,S,N,S,N,,
140,35352442000181,PADARIA E PASTELARIA MANA LTDA ME,"",99287,Rua Visconde de Santo Albino,"",         ,884,COHAB,INAPTO,1998-06-01T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4721102,PADARIA E CONFEITARIA COM PREDOMINÂNCIA DE REVENDA,S,S,N,N,,
141,06964450000180,O R DO NASCIMENTO ME,"",99287,Rua Visconde de Santo Albino,"",         ,884,COHAB,INAPTO,2004-08-25T00:00:00,,28,INDUSTRIA GERAL,1091102,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,S,S,N,S,,
142,24086910000105,MANOEL DE BARROS MENDONCA ESCADA - ME,"",60275,Rua Marechal Taumaturgo,"",14       ,884,COHAB,INAPTO,1988-07-28T00:00:00,,28,INDUSTRIA GERAL,2330302,FABRICAÇÃO DE ARTEFATOS DE CIMENTO PARA USO NA CONSTRUÇÃO,S,N,N,S,,
143,24086910000105,MANOEL DE BARROS MENDONCA ESCADA - ME,"",60275,Rua Marechal Taumaturgo,"",14       ,884,COHAB,INAPTO,1988-07-28T00:00:00,,1,CONSTRUCAO CIVIL,4399102,MONTAGEM E DESMONTAGEM DE ANDAIMES E OUTRAS ESTRUTURAS TEMPORÁRIAS,N,N,S,N,,
144,10264047000116,MENDONCA & OLIVEIRA SERVICOS LTDA,EMPREITEIRA ABRAÃO BARROS,60275,Rua Marechal Taumaturgo,"",14       ,884,COHAB,INAPTO,2008-07-21T00:00:00,,1,CONSTRUCAO CIVIL,4222701,"CONST DE REDES DE ABAST DE ÁGUA, COL DE ESGOT E CONST CORREL, EXC OBRAS DE IRRIGA",S,N,S,N,,
145,10635092000130,PANIFICADORA UR CINCO LIMITADA,"",60275,Rua Marechal Taumaturgo,0,110      ,884,COHAB,SUSPENSO,1986-05-01T00:00:00,,28,INDUSTRIA GERAL,1091102,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,S,S,N,S,,
146,35694538000128,PEDRO CAVALCANTE DE MELO,PECMEL COMERCIO E DISTRIBUI$AO,25500,Rua Frei Francisco Sampaio,"",337      ,884,COHAB,INAPTO,1991-11-01T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4781400,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,S,N,N,N,,
147,17288985000103,EDIMILSON G.DE FREITAS ME,VAREJAO DO POVO,60275,Rua Marechal Taumaturgo,"",306      ,884,COHAB,BAIXADO,2012-12-11T00:00:00,2017-05-23T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4722902,PEIXARIA,N,N,N,N,,
148,17288985000103,EDIMILSON G.DE FREITAS ME,VAREJAO DO POVO,60275,Rua Marechal Taumaturgo,"",306      ,884,COHAB,BAIXADO,2012-12-11T00:00:00,2017-05-23T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4712100,"COM VAR DE MERC EM GERAL, COM PREDOM DE PROD ALIM - MINIMERC, MERC E ARMAZÉNS",S,S,N,N,,
149,17288985000103,EDIMILSON G.DE FREITAS ME,VAREJAO DO POVO,60275,Rua Marechal Taumaturgo,"",306      ,884,COHAB,BAIXADO,2012-12-11T00:00:00,2017-05-23T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4721103,COMÉRCIO VAREJISTA DE LATICÍNIOS E FRIOS,N,N,N,N,,
150,17288985000103,EDIMILSON G.DE FREITAS ME,VAREJAO DO POVO,60275,Rua Marechal Taumaturgo,"",306      ,884,COHAB,BAIXADO,2012-12-11T00:00:00,2017-05-23T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4722901,COMÉRCIO VAREJISTA DE CARNES - AÇOUGUES,N,N,N,N,,
151,17288985000103,EDIMILSON G.DE FREITAS ME,VAREJAO DO POVO,60275,Rua Marechal Taumaturgo,"",306      ,884,COHAB,BAIXADO,2012-12-11T00:00:00,2017-05-23T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4723700,COMÉRCIO VAREJISTA DE BEBIDAS,N,N,N,N,,
152,17288985000103,EDIMILSON G.DE FREITAS ME,VAREJAO DO POVO,60275,Rua Marechal Taumaturgo,"",306      ,884,COHAB,BAIXADO,2012-12-11T00:00:00,2017-05-23T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4772500,"COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",N,N,N,N,,
153,17288985000103,EDIMILSON G.DE FREITAS ME,VAREJAO DO POVO,60275,Rua Marechal Taumaturgo,"",306      ,884,COHAB,BAIXADO,2012-12-11T00:00:00,2017-05-23T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4789005,COMÉRCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITÁRIOS,N,N,N,S,,
154,11561818000108,VICENTE J SILVA MERCEARIA,MERCEARIA SAO VICENTE,60275,Rua Marechal Taumaturgo,"",322      ,884,COHAB,BAIXADO,1980-06-01T00:00:00,2010-07-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4712100,"COM VAR DE MERC EM GERAL, COM PREDOM DE PROD ALIM - MINIMERC, MERC E ARMAZÉNS",S,S,N,N,,
